Frequency,J Value
108,0.12001557700093798
109,0.10644431122137689
110,0.004067069457517989
111,0.010260592600331318
112,0.00038205065047994187
113,0.0059297615005948386
114,0.003824071171925194
115,0.0009664765683932049
116,0.01300249064360435
117,0.11835555199863194
118,0.7060046974216698
119,0.030173667730981315
120,0.04808681866345073
121,0.04591492120958427
122,0.04143579169718151
123,0.00904255172099629
124,0.011429159737224916
125,0.00016924906969298717
126,0.00320676583815212
127,0.030176853191500253
128,0.0019201825153940795
129,0.0157490741583584
130,0.1939853393469675
131,0.005178728709187412
132,8.375031438629524e-05
133,0.18091230544136433
134,0.000949387724747149
135,0.03167861454881836
136,0.06428285282442223
137,0.13758575043380594
138,0.04121651938055269
139,0.005531838747954545
140,0.19153386031901448
141,0.028149582726994728
142,0.0042103320595304585
143,0.0033810570230728147
144,0.0014426675223270227
145,0.00027797447236856793
146,0.06139388766531248
147,0.05103162776481631
148,0.01267436180367443
149,0.014637466567442557
150,0.0150344049705037
151,0.07251052883293112
152,0.279314090080825
153,0.013519904861412416
154,0.0036249615692392867
155,0.035300349522543226
156,0.01642748697203722
157,0.001695800710114297
158,0.07057856463621355
159,0.0001439386599898101
160,0.06563532660653137
161,0.0005937691926244182
162,0.04966572739908535
163,0.030579301876670347
164,0.028150320845499857
165,0.010172393935685958
166,0.2335246765763049
167,0.0019923947455161325
168,0.003206832914428331
169,0.009802322306052616
170,0.0573028932881427
171,0.023202053828553053
172,0.13585904784644268
173,0.0011246075036984286
174,0.011466994853771367
175,0.0033677429450789213
176,0.32106513323781055
177,0.0035618688720920675
178,0.05147204372627173
179,0.018903842854434104
180,0.009909419701266407
181,0.1078103054757558
182,4.9543364733339264e-06
183,0.04797623565362913
184,0.037101066422645636
185,5.902467206530926e-07
186,0.05963367120738841
187,0.022567572517001606
188,0.015499437715878321
189,0.023543471370514997
190,0.0008131053599411602
191,0.11803324848560798
192,0.06621513473855344
193,0.24650765284271375
194,0.002399643547511486
195,0.0011835934037071217
196,0.06342983433030995
197,0.014010556929716247
198,0.009868428995429402
199,0.00841573869810524
200,0.08801864063542232
201,0.05537411127724954
202,0.03577197744241744
203,0.003223202418379481
204,0.00041906897912014546
205,0.13157109108103746
206,0.0004684567993545476
207,0.0067034767423225835
208,0.13007763368870645
209,0.1636662351586098
210,0.02544637187760337
211,0.017164541341066427
212,0.006069538394341436
213,0.22033684600232903
214,0.010706275258766515
215,0.00021323691608951095
216,0.029550136093318517
217,0.0008474240595202901
218,6.553824341468412e-06
219,0.021182304058208336
220,0.11361988867718119
221,0.08200288590026078
222,0.06644654150915512
223,0.003555427343772982
224,0.10680654878165641
225,0.03938141424001806
226,0.0559004465555579
227,0.0005924330595635208
228,0.07707445573737055
229,0.006232308698282305
230,3.527186342227954e-05
231,0.0002875295339209334
232,0.006061793014001261
233,0.12144136873007974
234,0.0640402132676632
235,0.07199433765978998
236,0.0020835565868993684
237,0.004632422427130551
238,0.008053073881600469
239,0.0005342093755933872
240,9.688175605314699e-07
241,0.021380151605077738
242,0.010940116341902376
243,8.937758180220461e-05
244,0.26889453555739984
245,0.00838041797196038
246,0.0016536488894678411
247,0.033989973621998626
248,0.08794408284538055
249,0.13166354634448846
250,0.5218160762635284
251,0.1700013325609511
252,0.055671883889114204
253,0.004619688769256405
254,0.11274660934899199
255,0.009342759872256867
256,0.0004895103499366236
257,0.02258389495457944
258,0.021528236874541862
259,0.008927992912229689
260,0.0028398329718915707
261,0.0026337714602326415
262,0.001900928112460951
263,0.03462512284750123
264,0.10064302900352441
265,0.08592006163051708
266,0.15583559312423845
267,1.2193732997495953e-06
268,0.03966078753767031
269,0.04076647169219945
270,0.05134036396736094
271,0.024874219058753633
272,0.021648346919162547
273,0.03722701575008398
274,0.001588730340688616
275,0.009522696922369357
276,0.004854341892221207
277,0.015099610326456283
278,0.14332841172497993
279,0.021135337779300968
280,0.04532251364299468
281,0.18572711936903932
282,0.0010302448175040291
283,0.10652772380575219
284,2.8621553681682177e-05
285,0.0007271493281840034
286,0.0038380961373323283
287,0.10076054366606568
288,0.004692554625304506
289,6.620516011554335e-05
290,0.001961875229864997
291,0.032499718044027376
292,0.07437022688737768
293,0.11061495378268928
294,0.1830288558109229
295,0.058430630397787994
296,0.04093940836472746
297,0.024519068400846646
298,0.015038148310218262
299,0.024235106168149213
300,0.052519376513147926
301,0.032425445832732595
302,0.007332920129742359
303,0.016448896922875305
304,0.0679022866451553
305,6.346442968984147e-07
306,0.025796473108006916
307,0.006148038620010485
308,0.007280741971521074
309,0.011070227690941773
310,0.01091915820526759
311,0.007964594855065567
312,0.035807768580903544
313,0.007588480694481818
314,0.0036921838868288516
315,0.05338929214254427
316,0.03296708488174579
317,0.1602283279717153
318,0.02035372836081695
319,0.025646291848360328
320,0.0005028049836278528
321,0.0011112237173227404
322,0.037464836355238805
323,0.0023228678786951056
324,0.002192446487796804
325,0.06854742124629339
326,0.0013568350260449009
327,0.004300575188800143
328,0.0008676480995089643
329,0.05473914578901686
330,0.01977127547651267
331,0.04930392355483303
332,0.04000923712230571
333,0.01862179522069948
334,0.006215323011410953
335,0.005215149995487788
336,0.08444924841931849
337,0.01025463280574204
338,0.027407502262919818
339,0.061883887983185046
340,0.008816031985565532
341,0.01127212942201586
342,0.006003079813412012
343,0.01326633591252808
344,0.006875932034108685
345,0.007897957341777093
346,0.07858300085965217
347,0.03960666361072078
348,0.03342898412306902
349,0.003699581880254268
350,0.03865774998701337
351,0.09572248768939058
352,0.0012131937468831426
353,0.03140063864769697
354,0.01976517136630818
355,0.00044827847023414435
356,0.0032225053891375846
357,0.00043800224020212967
358,0.07097733696352934
359,0.007606103540593109
360,0.07406783704191564
361,0.0063464472789932155
362,0.18247054590084794
363,0.06799092763660694
364,0.00011059720327846799
365,0.01985428156788445
366,0.003311273581686688
367,0.38869326198848536
368,0.3241676766058432
369,0.03688063171069327
370,0.019098907136727548
371,0.3247509771519281
372,0.07165621900022853
373,0.155505333366814
374,0.022635409514975207
375,0.28917583002467434
376,0.07315122162654004
377,0.027548765317005543
378,0.004748947753081912
379,0.03682479231237319
380,0.0029615378077814235
381,0.06449408397469232
382,0.0935440003634299
383,0.0023077207699655675
384,0.004687281970585365
385,0.010043896121096118
386,0.004966736049173277
387,7.665208204663116e-05
388,0.007806757513377536
389,0.002409593795569064
390,0.0929904970757137
391,0.15023947343271654
392,0.01841922461295912
393,0.0029568381146215625
394,0.057401522691283964
395,0.10448298391622357
396,0.016186983179049503
397,0.06613795177802902
398,0.07155463839428222
399,0.004264041896510966
400,0.09411339859451368
401,7.117481845960885e-06
402,0.16936584565962814
403,0.0033501581534162066
404,0.04926065001456521
405,5.450812607795056e-05
406,0.25502781350837667
407,0.26546896969237677
408,0.030537603132357906
409,0.021947164405636183
410,0.00023057074796222637
411,0.008600245970586687
412,0.022750494859606937
413,0.09481492017007634
414,0.06959545247084555
415,0.014383102995338898
416,0.266668972286419
417,0.00320667903344927
418,0.00010915047021951096
419,0.028243851322255285
420,0.0006550013914730283
421,0.19505908946695627
422,0.04039713696419582
423,0.013795517129595335
424,0.0640375854895176
425,0.0008491658114779847
426,0.21849438590644163
427,0.4008319316888632
428,0.0658401057095714
429,0.2654510481736574
430,0.0721346734520763
431,0.04540045656768895
432,0.022699587108718958
433,0.25319649933528393
434,0.029878768690284285
435,0.003969495367983946
436,0.10480299713276948
437,0.0058560881349062595
438,0.030931210459067167
439,0.07894260367064743
440,0.0007467104578837695
441,0.03176152226205491
442,0.18202101395951517
443,0.14773608124302884
444,0.029654687951319418
445,0.005773753839885613
446,0.17325110034892532
447,0.06685848978332362
448,0.016456251937930884
449,0.032949166923245156
450,4.318385984054268e-05
451,0.03701493359484485
452,0.03706661631453033
453,0.1407824667967897
454,0.013245292930281764
455,0.042003022173373254
456,1.3742928526911785e-05
457,0.008889004018172615
458,0.0040424265135041
459,0.04051456095670405
460,0.048903383247344764
461,0.16562940751308675
462,0.15394985955847795
463,0.02507829764545909
464,0.002058910278254464
465,0.037838459233832576
466,0.0010067456236787832
467,0.07598833021274651
468,0.17206373458078367
469,0.12595935412161766
470,0.19508312907871336
471,0.22270121109116506
472,0.06043677393245791
473,0.18566373377741802
474,0.15304682238831394
475,0.04398167063632532
476,0.2438453011748702
477,0.10010779657617704
478,0.15038051530162436
479,0.12317448419112638
480,0.011576152355285554
481,0.016338878365844637
482,0.038297727431794944
483,0.06611944878996993
484,0.2937294246782653
485,0.048174986296029294
486,2.7213663894730194e-07
487,0.06762742040253093
488,0.04967995898438315
489,0.00010556783989097562
490,0.2604892261355775
491,0.06292841623619393
492,0.05162970467101959
493,0.053536114446685025
494,0.0015334823887802355
495,0.36222486422482975
496,0.28776425852939835
497,0.5465011084360787
498,0.12369761143247564
499,0.7584507979610771
500,0.2319124683844429
501,0.209482707715171
502,0.14337953347252524
503,0.2727404363719921
504,0.04615795778275177
505,0.14810921994792722
506,0.17202381361829028
507,0.012663173195437567
508,0.03802705255816911
509,0.011283573436667142
510,0.013752301536348365
511,0.05477333396859614
512,0.027896339142565552
513,0.0047763122788383825
514,0.006310129607478816
515,0.2979263479712141
516,0.1182553679370527
517,0.011088487664011196
518,0.09955476007525517
519,0.13413836319421252
520,0.004869525258558447
521,0.014571422075951546
522,0.009411374828593562
523,0.00015848212288947612
524,0.03087310341127994
525,0.025248720524388764
526,0.007866994829780226
527,0.10637714403065793
528,0.0022108082241301557
529,0.09361348558794882
530,0.06981845641708397
531,0.008598347588608394
532,0.001645335639957169
533,0.040469785213240586
534,0.0560380322706694
535,0.055613102183912466
536,0.11533450393401555
537,4.519385711591482e-05
538,0.01521854634914543
539,0.03448907330431391
540,0.005740155882684938
541,0.08680808514877823
542,0.25913190283188114
543,0.008140962718506334
544,0.016253981939149963
545,0.26449660547764403
546,0.040732543333372284
547,0.035216382306993234
548,0.18569765981943398
549,0.002416931302155399
550,0.13845984251599738
551,0.0003022666859508589
552,0.004595401680817278
553,0.21422155781345487
554,0.09556969622462115
555,0.0012219452835634814
556,0.016742995253317083
557,0.08144382908297418
558,0.004559662758331427
559,0.11407560911434066
560,0.01795810200372353
561,0.025329306688674474
562,0.09262058532097923
563,0.0855339089418987
564,0.09872681507635012
565,0.021287908452838747
566,0.0014932807435127434
567,0.19333861056146295
568,0.1416575917073535
569,0.21184848322197788
570,0.11115465544386223
571,0.001994669928210503
572,0.004435933685495477
573,0.02434140116106442
574,0.6764561378605652
575,0.0022659191397704594
576,0.06422695054875213
577,0.0017110054287822604
578,0.1350336976009102
579,0.012318712003630147
580,4.614092888776607e-05
581,0.07123911145002496
582,0.009872793577981827
583,0.32570041851735365
584,0.0005203162089068121
585,0.01763489537698329
586,0.00022439911854893222
587,0.0094725193774333
588,0.005428868236789215
589,0.023785269272219967
590,0.011531180814668106
591,0.4002334352884667
592,0.07618744077728935
593,0.04051043378821935
594,0.009152377353683114
595,0.015324777596197188
596,0.08979140556076035
597,0.0014931557386902228
598,0.022788159470633347
599,0.08372880490170533
600,0.024449690387860507
601,0.05085930174580324
602,0.05955698172950237
603,0.016225241432321045
604,0.00011437165578056075
605,0.004449752117115576
606,0.058092071799726405
607,0.16107406903878724
608,0.0002456260442339094
609,0.0033210375019424175
610,0.039001652244313796
611,0.006906203124752068
612,0.043028113033577
613,0.005863679577072429
614,0.007926161676795641
615,0.08965998312989677
616,0.007029351250481534
617,0.0003170389927607694
618,0.007033377273580913
619,0.17142855208893623
620,0.08831978909937657
621,0.019590169034978833
622,0.012407310400382324
623,0.21773037870548761
624,0.03506709408265167
625,0.024452836989683004
626,0.1755954432121873
627,0.17375619355584965
628,0.021829912702652277
629,0.01447590767884877
630,0.050801227412903
631,0.1068067788926085
632,0.00017301041171751866
633,2.8332284684715305e-05
634,0.17145449231921175
635,0.0042306414477188345
636,0.014724657075027332
637,2.2287573604838905e-05
638,6.577248846774845e-07
639,0.050637491878333746
640,0.026130467641220064
641,0.049122158108230354
642,0.0018406525873264784
643,0.04561319302731623
644,0.14753416812319664
645,0.028840829654618413
646,0.0043321219265158
647,0.025696133082755625
648,0.22445593917826526
649,0.0076094908832950265
650,0.03589050785206497
651,0.06239916705588481
652,1.0705135877612825e-05
653,0.08925857194879135
654,0.033574997004985195
655,0.00694661884562316
656,0.005314033642356591
657,0.0391622619427887
658,0.05275343958069145
659,0.10339095898184464
660,0.16167281866879138
661,0.05210270652028329
662,0.00033035493031799174
663,0.10888693208027704
664,0.09824801828216807
665,0.009126636853478993
666,0.0009354796480314676
667,0.07196743032821587
668,5.533165294286203e-05
669,0.09298521928696059
670,3.0737664888375492e-06
671,0.0042656749927333535
672,0.0015695269463775318
673,0.004230849523604818
674,0.010489479596281312
675,0.0033148854307682267
676,0.19005331730797143
677,0.09460068995411391
678,0.011036835869384878
679,0.0014804317657883
680,0.018687384028919157
681,0.010709347873339044
682,0.04367750552304226
683,0.06786700064064127
684,0.008351996834253736
685,0.18408113841277943
686,0.017683401818551336
687,0.041608397248336516
688,3.404953796592379e-05
689,0.004674813597294861
690,0.021228401149785237
691,0.255133347882907
692,0.003766145369403161
693,0.004307958735419568
694,0.0894169239442288
695,0.005454816017745171
696,0.0013635026676941087
697,0.07183759619054438
698,0.0018434790873151897
699,0.023355152306521403
700,0.016409505892210987
701,0.0008426936637578186
702,0.0008974126197378432
703,0.1428927887905402
704,0.07841498183410803
705,0.020272110533018025
706,0.021481253284382468
707,0.14065117419268758
708,0.06547580758852149
709,0.020030350526170432
710,0.030094209667966488
711,0.03068859174783129
712,0.20472632664434337
713,0.01389641025995161
714,0.0026589022994165648
715,0.09742676371259215
716,0.026684253608605695
717,0.006145341866170569
718,0.013264037725775288
719,0.14679901511718135
720,0.13530836838999327
721,0.06683102561591588
722,0.00955788052714255
723,0.006188340912793882
724,0.09013858614761633
725,0.1461924887734704
726,0.01996214025900038
727,0.13799350451784848
728,0.027347718811068955
729,3.54029766092105e-05
730,0.005023512213425651
731,0.005206000909730836
732,0.0030767258999734796
733,0.02518213216311244
734,0.026187002227751166
735,0.0020881202565001585
736,0.026246518102045348
737,0.05189363056384879
738,0.11817059432225442
739,0.020746419397945186
740,0.001037596738116634
741,0.0009519814626336487
742,0.013257166105887026
743,0.01237750605747494
744,0.017672053713214255
745,0.058867303494139635
746,0.10868404689762022
747,0.015567471456958302
748,0.12673590793864797
749,0.04084759743356784
750,0.2713265890665607
751,0.0036114425236568257
752,0.008799109755257611
753,0.03332159249345475
754,0.0729928110477169
755,0.00011454085598260519
756,0.0054634179418319604
757,0.0014473355149507959
758,0.0009581829129876591
759,0.029459407730070476
760,0.04162753020154159
761,0.03139143803584173
762,0.3228323262062999
763,0.004422829225617133
764,0.005767227138823057
765,0.1165528404355582
766,0.022331837656058496
767,0.0066410092566303956
768,0.4657553536762621
769,0.026100093793455872
770,0.009974732841145244
771,0.04627740318558848
772,0.044627164302275917
773,0.009485211006417672
774,0.00045943686057578427
775,1.696070116184355e-06
776,0.11336228315290395
777,0.05087168374617374
778,0.2550698724391847
779,9.129376647912578e-05
780,0.039944325404166044
781,0.043911417711739745
782,0.37586872188429815
783,0.006444357367157057
784,0.02445746916714816
785,0.005361334110741292
786,0.027800646778199538
787,0.03814505297461059
788,0.03105177423443935
789,0.0005113795076915538
790,1.1917997795186311e-05
791,0.07283006867776848
792,0.0004375627502359671
793,0.011880475048904935
794,0.00041224380799933667
795,0.12209999674786623
796,0.0025003491193769313
797,0.02191482928972938
798,0.047366168941971466
799,0.25709034322163593
800,0.08939759561382146
801,0.0008583245138151993
802,0.007702633015869378
803,0.002426535480328108
804,0.1251513009930822
805,0.03504507804472505
806,0.022424104534397183
807,0.00019908347640108147
808,0.05958128332777555
809,0.013935690578756255
810,0.003090066039135286
811,0.014730763587241827
812,0.015775994733199718
813,0.00033457429355125473
814,0.027968729486678244
815,0.011123335827605989
816,0.0019603668792846115
817,0.19882951639567006
818,0.18821674497109997
819,0.07472699222053157
820,0.022233679594186956
821,0.0009443342225234848
822,0.006060952389884875
823,0.07983344877770036
824,0.00207563879960913
825,0.017517939529459042
826,0.08869045122095029
827,0.007754282474185695
828,0.002212073552712109
829,0.010836431922706068
830,0.001313871926790006
831,0.11567783436290786
832,0.05519544123138214
833,0.07344979010896889
834,0.07215765026343547
835,0.2623576963282138
836,0.029487107038212074
837,0.09540025444384671
838,0.01956731270582927
839,0.001209855356722556
840,0.06454097962492031
841,0.001189060827490302
842,0.038248322144205926
843,0.10834084976370667
844,0.026868757547137637
845,0.1712149482352637
846,0.00012447740099755724
847,0.15973787707648698
848,0.2104099967243627
849,0.054149483312447885
850,0.0033023365170600596
851,0.029368982410537533
852,0.028031485434094422
853,0.05334895157458867
854,0.01126786154099984
855,0.0013204822408656252
856,0.006693091829240904
857,0.0557451353963655
858,0.06797235233317028
859,0.2427048258911862
860,0.004005585648392015
861,0.07237473966112687
862,0.012108319315303534
863,0.021386806160280193
864,0.10390422497027743
865,0.039871453901075285
866,0.008124370132101896
867,0.001182194008154941
868,0.14822880899402435
869,0.053996918413406876
870,0.04765861015535894
871,0.041428298214233966
872,0.02544772678271036
873,0.008469375862232129
874,0.009506090946008463
875,0.015921300485652944
876,0.05766498505665222
877,0.037933290740526655
878,0.017104362381710956
879,0.06650784549117883
880,0.039568152658087184
881,0.10166150302697861
882,0.17131095884774367
883,5.643576758605962e-07
884,0.0025457898064719132
885,0.00296973082601066
886,0.07731950782204261
887,0.020704925815229362
888,0.03719779769369043
889,0.029954594023130072
890,0.032526237551782036
891,0.003204495180469118
892,0.14200559959114906
893,0.00389247927562468
894,0.00930732719760585
895,0.009829467960288095
896,0.015680623219763417
897,0.12292399393310707
898,0.2894985673912117
899,0.03817769770492923
900,0.011102862649042708
901,0.00793642053302391
902,0.0012423335480858085
903,0.17292646749421908
904,0.0274514489270539
905,0.01639726627070297
906,0.019069876321343673
907,0.028385008864342812
908,0.004245591401646651
909,0.02485142646500114
910,0.024787210605728017
911,0.16242829337649206
912,0.12279530301415993
913,0.03896690797980442
914,0.18116635787573326
915,0.01287267383069438
916,0.004281925094829479
917,0.02016011941755946
918,0.0056692034773479704
919,0.07927801906369931
920,0.016193424557602774
921,0.22117361118470547
922,0.03794314381601693
923,0.0316790642589011
924,0.10268563700781402
925,0.12646111206173136
926,0.07026489538754986
927,0.23593228459390114
928,0.0040480572007972875
929,0.005108469602736106
930,0.04833021516634297
931,0.019111529490451508
932,0.12305657475061041
933,0.060216848712810404
934,0.009171914819370455
935,0.14389996221137144
936,0.0027764037533350885
937,0.01965318328978983
938,0.06341765056566599
939,0.03854156191159933
940,0.0029471332639488617
941,0.014766912104150747
942,0.021275254948655842
943,0.03309948272903352
944,0.28357043038060936
945,0.00014212033365674573
946,0.01604143003757448
947,0.10618832189128528
948,0.03707820666659009
949,0.005556831702539318
950,0.009025884574406047
951,0.036766934280189664
952,0.012645792437054193
953,0.008063611666258153
954,0.17109996890557103
955,0.017686271237320837
956,0.00564269405928449
957,0.037156920981448315
958,0.007640684844775704
959,0.01962661243660922
960,0.0520965694954831
961,0.14728503734565893
962,0.10605411420803833
963,0.005323308603861217
964,0.20896498598884125
965,0.01815528779372015
966,0.002152165117637925
967,0.2596064665856927
968,0.03364636856571897
969,0.06811529863855888
970,0.0006738821190445808
971,0.025574593780327583
972,0.001117317759498439
973,0.0007204859027516908
974,0.01907633792743792
975,0.03477268268482994
976,0.012639476708035507
977,0.0486324838804494
978,0.0033205720937142195
979,0.009601896932608878
980,0.02470813275652272
981,0.07357270833063706
982,0.04939177218310165
983,0.003240851222225761
984,0.0001849730710856611
985,0.24314948483489673
986,0.05286772074380401
987,0.0087456321828208
988,0.0032442691124086724
989,0.03797542381661701
990,0.018853924165555067
991,0.015548749743265597
992,0.013421505431285867
993,0.0007198674454373176
994,0.12899368968124264
995,0.0015022643240822891
996,0.07693106890656103
997,0.2076096606991277
998,0.2880171501158246
999,0.29921945398782396
1000,0.281219319236241
1001,0.360774408015631
1002,0.1791800833110372
1003,0.3085890594949223
1004,0.12263658488849634
1005,0.0162276528059951
1006,0.03931188532930232
1007,0.04986368782781828
1008,0.0013087778421433545
1009,0.06886038402533376
1010,0.04763473091288182
1011,0.04572711475882726
1012,0.4138211622448951
1013,0.16772929950537482
1014,0.03235648526023138
1015,0.0427027880004013
1016,0.084518786789689
1017,0.00345281378531924
1018,0.0012996169725018449
1019,0.00021762644369102314
1020,0.003947657531913288
1021,0.11651494232848841
1022,7.728041321633308e-05
1023,0.024487655070640303
1024,0.15340778760932264
1025,0.024173517559696257
1026,0.05671178253036205
1027,0.07601827903495788
1028,0.07345150571012353
1029,0.013748274415814169
1030,0.048194136577532715
1031,0.0008877597515448689
1032,0.04236608880204636
1033,0.05031087452592263
1034,0.10466102130895372
1035,0.05218942031827251
1036,0.03429874313385506
1037,0.007118800337653664
1038,0.10244644580773356
1039,0.01673807838264247
1040,0.016924632633070445
1041,0.0014969160878911566
1042,0.13008638676012288
1043,0.09485042304759769
1044,0.001845877255246155
1045,0.06737665763719941
1046,0.05864684180441613
1047,0.05669857650710963
1048,0.04617223502948153
1049,0.04449372985098369
1050,0.010931526528323944
1051,0.031508267681954874
1052,0.14609558899819647
1053,0.2055529472821787
1054,0.00952797609390716
1055,0.02491155171231884
1056,0.27679205918356986
1057,0.02134051295620777
1058,0.005362140233898925
1059,6.930468216001545e-05
1060,0.006183155488904995
1061,0.00013748985081670338
1062,0.010450923186726604
1063,0.14096865011974924
1064,0.048870640390354936
1065,0.04213573458533719
1066,0.03481059693482956
1067,0.015992132318137238
1068,0.01998860573797856
1069,0.05460947138196776
1070,0.04011539882520056
1071,0.10708983727330143
1072,0.004898207642730828
1073,0.027434766809569015
1074,0.2655286835996995
1075,0.04103780680116882
1076,0.030830651264726023
1077,0.10753514108999125
1078,0.002770047788268111
1079,0.04179706034815414
1080,0.007911739863568664
1081,0.000815821517103866
1082,0.015559071334146869
1083,0.01640548227014894
1084,0.06302891103020908
1085,0.031580061417575196
1086,0.08313496155997596
1087,0.10436889709778668
1088,0.05468013643926012
1089,0.08085492339078995
1090,0.13146479429536712
1091,0.1711437899411854
1092,0.016204494042677833
1093,0.056673134694448325
1094,0.12918315713615042
1095,0.006936652195309169
1096,0.34095980053978775
1097,0.11771367600507823
1098,0.06003537722688122
1099,0.25079649619380634
1100,0.024673330236319287
1101,3.99787675933581e-05
1102,0.017867308056132486
1103,0.01507475725386714
1104,0.020708434044482023
1105,0.14108485205763538
1106,0.015765279785165523
1107,0.139306996182031
1108,0.006398677846991719
1109,0.004162814349032602
1110,0.0591627307699084
1111,0.00617700652640282
1112,0.0020355784586613755
1113,0.004552099229050407
1114,0.0029694318799741884
1115,0.03123058346608892
1116,3.2899226823269705e-05
1117,0.010647293332805076
1118,0.0010729087286628215
1119,0.042398307402760814
1120,0.07397513004773469
1121,0.060566428484570466
1122,0.08513808493984364
1123,0.0002082975155038133
1124,0.00027716294236202545
1125,0.011346114446727111
1126,0.0002652666770243756
1127,0.012521587009968525
1128,0.06482494112226435
1129,0.08296239521058797
1130,0.05692151622824104
1131,0.07964445845158531
1132,4.279935229247637e-05
1133,0.00010080691878560155
1134,0.09542292826728614
1135,0.00016693899200859654
1136,0.01567384629827545
1137,0.27329686408263415
1138,0.031053461608789846
1139,0.045369165660365224
1140,0.04260373211492494
1141,0.05517019086774331
1142,0.10997388367489833
1143,0.12811590829805086
1144,0.13915408924852954
1145,0.0015018846695419997
1146,0.02781711771518247
1147,0.005744746735018697
1148,0.03955877310611909
1149,0.077080411559756
1150,0.004831121983234018
1151,0.016973272990324525
1152,0.04480685681123497
1153,0.007860174519857169
1154,0.06501476019892478
1155,0.003498797249687407
1156,0.012408354296901142
1157,0.00010839205305984645
1158,0.06863712381294672
1159,0.010071547386971061
1160,0.020263048819407912
1161,0.0351565387889828
1162,0.02365875773378115
1163,0.09337838789556091
1164,0.03241042875876643
1165,0.014905544270106385
1166,0.009049066174976575
1167,0.11466135474144262
1168,0.008710344245327616
1169,0.09954922835118796
1170,0.0970899189593387
1171,0.0017346056824657317
1172,0.11436856091246383
1173,0.01621610881557912
1174,0.002206392168398432
1175,3.151836069622323e-05
1176,0.06561300320141336
1177,0.026853365780933586
1178,0.37759955983902926
1179,0.00612873454025615
1180,0.06357861151043434
1181,0.04570440058354924
1182,0.004079129103920079
1183,0.03915658678574052
1184,0.19071918515348996
1185,0.08181359156577775
1186,0.1775633585310829
1187,0.001225585144616057
1188,0.00016911966058930108
1189,0.19322902029913988
1190,0.012706786015218813
1191,0.06112958349439126
1192,0.036414965425240926
1193,0.08924929697220123
1194,0.008295545052635302
1195,0.02023004693413316
1196,0.01646000052690745
1197,5.4327007721432885e-05
1198,0.09907361788369899
1199,0.0025866413774746698
1200,0.015416023217626626
1201,0.04640056994097306
1202,0.11515708491371787
1203,0.13957033273022207
1204,0.36308795758087686
1205,0.01852134697591148
1206,0.011878205645124342
1207,0.008466085028837564
1208,0.07305594581638938
1209,0.13412477826289076
1210,0.13575435402742878
1211,0.008996930882086371
1212,0.028152945036166593
1213,0.011324831961649918
1214,0.005669474718386975
1215,0.05357633655470556
1216,0.004381092421441289
1217,0.20196666644666725
1218,0.04521004705006785
1219,0.037703964138237914
1220,0.014900736778273605
1221,1.9889128288597203e-07
1222,0.030045243488098516
1223,0.05871059605613528
1224,0.021152673273472852
1225,0.0036263782158992303
1226,0.022028519716138388
1227,0.0357935875322729
