Frequency,J Value
191,0.0016331620447563075
192,0.010165083578320395
193,0.018066417895135883
194,0.020475653228744874
195,0.005854961713303699
196,1.3206774937457775e-07
197,0.07323213853275685
198,0.09699278578656652
199,0.01735635700206453
200,0.002327432921152814
201,0.019116920729585155
202,0.18815438403993182
203,0.028393515735555406
204,0.11692041692928433
205,0.05293165142053879
206,0.18264618224510346
207,0.008449710356921348
208,0.0105004307184609
209,0.036451206359334826
210,0.029173273637271926
211,0.02934058044505493
212,0.0018105016828057245
213,0.04016376849984994
214,0.02123337030185272
215,0.061916562657853565
216,6.536984720519644e-05
217,0.0030354720463636395
218,0.04561878872001145
219,0.024106582519038324
220,0.023332112039067404
221,0.00034058794340669727
222,0.006857981051262834
223,0.04576768754330491
224,0.04239916357153868
225,0.0033382064821876763
226,0.00040391354529938854
227,0.007961138501326806
228,0.03484086092998617
229,0.014612431389309871
230,0.007099595479625522
231,0.034859641519232216
232,0.014028956435435122
233,0.0626378696639611
234,0.014369672147391932
235,0.01882744824809754
236,0.002134231301647044
237,0.0007589631385607957
238,0.005325114008492272
239,0.006553379450489917
240,0.09334140355750052
241,0.022412939732370817
242,0.07173412186994946
243,0.036233162107397784
244,0.03279863492287934
245,0.011763432940534613
246,0.00010551489041391699
247,0.19737694252907453
248,0.008864827070982012
249,0.04429928852172657
250,0.26673334492202583
251,0.018286729463256136
252,0.02297943519948944
253,0.02934691978858995
254,0.02091401777182994
255,0.10967902619123904
256,0.00986752495220966
257,2.107787379998238e-11
258,0.12668672512292445
259,0.0008992204095212745
260,0.014191476075278773
261,0.01898414208772837
262,0.01600428223623369
263,5.3260390283857656e-05
264,0.02811103654214982
265,0.08379278652956283
266,0.024418974381589156
267,0.014247879696811355
268,0.01542424521143965
269,0.02730952747399412
270,0.0037501464508048477
271,0.16815568553693264
272,0.05590929748626255
273,0.1574140008198215
274,0.018446278563255186
275,0.027157241184128326
276,0.10174645927927678
277,0.05976120729138619
278,0.20725862880832363
279,0.00822743682946612
280,0.06971580858718918
281,0.3987033217101727
282,0.02546603374030222
283,0.059853596696613075
284,0.12917967581916115
285,0.011277279443106445
286,0.00926566651411511
287,0.06366575759225873
288,2.9931679248119727e-08
289,0.0779251849491297
290,0.0749670396074661
291,0.05684839593474264
292,0.00044501029597828574
293,1.8810052230228776e-05
294,0.0158778151893662
295,0.08373714364467857
296,0.012622224847075952
297,0.16776150454756142
298,0.03996823470466926
299,0.05022409930933835
300,0.011408196428890825
301,0.006595673952947905
302,0.014119324059805014
303,0.014795395737252349
304,0.0069340580678188156
305,0.0027481219227519873
306,0.006291181030298201
307,0.19311186740587977
308,0.04851802435483514
309,0.006372770880127165
310,0.10270058446995174
311,0.030425317140980786
312,0.09416961153232548
313,0.003072087047007928
314,0.0002626269957124921
315,0.012837593134641358
316,0.004797883367903275
317,0.06843331952283342
318,0.06214029407414233
319,0.05203015492762636
320,0.00024018815092798808
321,0.00823146964122245
322,0.07258206085081667
323,0.0001663705582866521
324,0.02366471059347405
325,0.001791722823670428
326,0.0016653129518960496
327,0.06728442642481414
328,0.028791559573486558
329,0.02861364593322235
330,0.026181589471327527
331,0.0037396193735379675
332,0.0012233085213220623
333,0.02822449602187901
334,0.001399033144589843
335,0.13189681448763432
336,0.03800491527640836
337,0.010966318186555355
338,0.005380251616396707
339,0.1231760896576379
340,0.002796811961655854
341,0.018835965078660484
342,0.010228097983006522
343,0.003788133471463936
344,0.1831764273711501
345,9.60064767785739e-06
346,0.04045353247528199
347,0.005711623241416741
348,0.0056278131657893716
349,0.004108444364252485
350,0.14971700440271624
351,0.0037630978591485925
352,0.04582819313897336
353,0.03770113280454361
354,0.01693718708521271
355,0.005852801613498175
356,0.011638253333711572
357,0.019979656384441213
358,0.05710768032133026
359,0.047232091680154
360,0.05274733293289333
361,0.011032207965464377
362,0.06448008901022384
363,0.03976044862295581
364,0.005049016395130926
365,0.1373670301841751
366,0.09084446979201888
367,0.348456261028318
368,0.016496259976790283
369,0.157769227649179
370,0.004605395076197979
371,0.18430687557524836
372,0.5874117725344039
373,0.008654317477909325
374,0.23270318484880476
375,0.021671621307151143
376,0.0053258493204256935
377,0.0012976398833662425
378,6.635125782654602e-05
379,0.06934256881275963
380,0.0025780087760299063
381,0.018614682273773532
382,0.03366495368172397
383,0.01106207370498141
384,0.034652467472005524
385,0.006649407829526822
386,0.013266466412646179
387,0.012172722917364138
388,0.008650318980351629
389,0.034251415902722335
390,0.0051250900021756265
391,0.036995281852949514
392,0.04999951351821982
393,0.029591985221237512
394,0.1173940593930412
395,0.014762891319479974
396,0.08832621217396573
397,0.016671348343033732
398,0.2237088452148997
399,0.0018436975143934888
400,0.043689564789513885
401,0.1700879672452465
402,6.614660051719482e-05
403,0.10170476694561839
404,0.20687915376615565
405,0.11256566879451863
406,0.07877295191077878
407,0.19395789829489385
408,0.0004849414227643599
409,0.11246125472516369
410,0.12717325820116449
411,0.022482058936555083
412,0.006790713365815991
413,0.01320769929086308
414,0.13445633406868737
415,0.001611778240100555
416,0.035159734977804315
417,0.061718801573996875
418,9.990147450957975e-05
419,0.001060078435052251
420,0.054178507593113975
421,0.02772024449383924
422,0.06594270892546222
423,0.3687709582115961
424,0.00914004107711448
425,0.1019676157711094
426,0.10666966636726938
427,0.07726727412334332
428,0.0946387747915301
429,0.11193934869999461
430,0.1542024087341446
431,0.3095043661763019
432,0.13507420466372114
433,0.20303668233315023
434,0.35263518745903716
435,0.18199526931828833
436,0.07719882791073936
437,0.15002947977275505
438,0.14381524640732324
439,0.03458645309786852
440,0.16331579557579004
441,0.12504855314305377
442,0.2859713121878299
443,0.06289378700662261
444,0.2812669503105925
445,1.3545693818574006e-05
446,0.062170971943845695
447,0.09219950233449747
448,0.06843761197554928
449,0.0765569140196015
450,0.012992769952146807
451,0.0010553828962423532
452,0.004573542190837047
453,0.05205784198528012
454,0.11353045023904278
455,0.001428869662501283
456,0.04820095071788365
457,0.15866249416287687
458,0.05957560169587869
459,0.1430950682411522
460,0.2560676455655177
461,0.12712635681194698
462,0.07902369296943122
463,0.029750899883032825
464,0.006630178133190686
465,0.10305802933192366
466,0.15804405439470015
467,0.24826508786008672
468,0.4180738958642798
469,0.13579759674643202
470,0.18171843480341435
471,0.3702122520771024
472,0.02252315988884876
473,0.10801409245878815
474,0.19706004615665818
475,0.10629440321067894
476,0.047989836324580364
477,0.15045314048504266
478,0.20799429184695342
479,0.10195627381299599
480,0.017570912698103052
481,0.08807178965204528
482,0.5388323733012641
483,0.44341187369652485
484,0.34303039253643214
485,0.22977089476826545
486,0.16952579648740043
487,0.26922609110136714
488,0.14556886157242907
489,0.10875190906167695
490,0.1118472277455437
491,0.20627413162816247
492,0.6579262687226299
493,0.0124717491330215
494,0.3148347950623539
495,0.6345506467099159
496,0.3757459854769121
497,0.5649167193499581
498,0.6262766839187675
499,0.8178182419499164
500,0.3679817333937845
501,0.49697456906815596
502,0.48177026241492243
503,0.2486584206803519
504,0.44931668168472094
505,0.2308692101151335
506,0.2538726221295205
507,0.45685299682671787
508,0.5201404953705856
509,0.11719703618370522
510,0.14176949455206345
511,0.1115319570796098
512,0.015159376948584673
513,0.09630965054384188
514,0.202243953763981
515,0.09972493326842526
516,0.0023821496381537712
517,0.12470414602286593
518,0.24974395578479866
519,0.04514158310900767
520,0.021907827913193803
521,0.10615621048979501
522,0.07776182758447947
523,0.019114892876192554
524,0.02242454513615915
525,0.07094355213199065
526,0.013716259361917286
527,0.10992249990115731
528,0.038717243385359895
529,0.009330219244873492
530,0.015635784861363328
531,0.06522382534498615
532,0.12488792876877343
533,0.07346110063388192
534,0.008306697657449178
535,0.04068199274067014
536,0.0018681765667237496
537,0.002010850262280201
538,0.11902236521948018
539,0.0023990843931473026
540,0.022596853167446244
541,0.004476057556693711
542,0.0015675680540789588
543,0.22953343599224782
544,0.025598792740748263
545,0.010840921186135902
546,0.006526854089535399
547,0.004116837929258135
548,0.03427528193237988
549,0.037852764913879317
550,0.04521689642033413
551,0.012028722231399065
552,0.005765330425751753
553,0.08042237687807195
554,0.015729693822316877
555,0.00317187735047472
556,0.011397364395734489
557,0.09746576713073273
558,0.001588717604350021
559,0.019610141620935884
560,0.010992425662806813
561,0.001153277614182179
562,0.0014475649126907584
563,0.011438571381859837
564,0.30492550112675687
565,0.16045658793437062
566,0.03496506013325282
567,0.058382033570179986
568,0.015795315931514325
569,0.0006841077444021387
570,0.0022028695407891887
571,0.11297587450690445
572,0.028560359386138205
573,0.022429241900482965
574,0.009992747579543155
575,0.0485241352155609
576,0.0028026269184874683
577,0.00810118596403562
578,0.005975517703159647
579,0.007299959631780355
580,0.020881377243746314
581,0.033837818501137894
582,0.009420739669440964
583,0.0026994462274313427
584,0.1101175777768723
585,0.0022916451164753954
586,0.0421547928754183
587,0.003518759086180565
588,0.016370515016293198
589,0.023856245645198323
590,0.005691639453930204
591,0.020494821149310987
592,0.044486702630282336
593,7.53432967003095e-05
594,0.0003156669830515207
595,0.0015647765840264352
596,0.3387653871676779
597,0.01208712653935097
598,0.010951906375140477
599,0.022986037735466862
600,0.07249109892354418
601,5.246892516438701e-05
602,0.047838812978402506
603,0.00011838489391082082
604,0.007840212486296426
605,0.003403093366569181
606,0.0006690955371167958
607,0.008258545172161211
608,0.022146321532133133
609,0.005136474416100041
610,9.127411182763822e-05
611,6.940694943538107e-06
612,0.0010139973505265672
613,4.07292377069262e-06
614,0.03340359648979801
615,0.0034379871245708306
616,0.00403045889543714
617,0.028378468808896606
618,0.002379790962213086
619,0.08372889522467025
620,0.003036956693218301
621,0.0010404034483953546
622,0.08195550571381931
623,0.041878533873543164
624,0.14612967448740366
625,0.056959638943959126
626,0.0003904032920774787
627,0.0391023251387345
628,0.0024907718667750356
629,0.004682253656924328
630,0.012073067534558566
631,0.008882613371775056
632,0.0006553683608249318
633,0.009137710133639733
634,0.013533828602608818
635,0.003618963459306336
636,0.0413227470648351
637,0.034745222770633924
638,0.01935733941567924
639,0.010599437936400304
640,0.04057760434746286
641,0.0674469489833564
642,0.008851373848217613
643,0.020473237327210073
644,0.0014400770714426629
645,0.017191587141831336
646,3.1373775198344546e-06
647,0.2456267992123805
648,0.00016046147609750564
649,0.03720829299294279
650,0.01167289368262369
651,0.003090951420834467
652,0.0037631263003871512
653,0.05733257204165453
654,0.022036438123849967
655,0.01669858227327528
656,0.004128886599628215
657,0.03817215018047984
658,0.018989976367235612
659,0.14329095882088322
660,0.3046991953996385
661,0.025558925938837268
662,0.38408003636476196
663,0.08544108127239082
664,0.014340592221750721
665,0.10319497124746431
666,0.12740370445799024
667,0.09492703018804911
668,0.004251614111781547
669,0.04234597337008118
670,0.013133503502428307
671,0.021660783581084028
672,0.017422301778800768
673,0.02732265395228778
674,0.004061279099850809
675,0.09530030460356978
676,0.0051432378166971285
677,0.13935866346419
678,0.15744564306731346
679,0.07628286756433794
680,0.12654801640818888
681,0.21155022297059137
682,0.17134647321122778
683,0.08625858115355306
684,0.15005631651698123
685,0.1778185226329543
686,0.057820681787043283
687,0.10374350274741828
688,0.04532398996862849
689,0.02871614181795892
690,2.2449295327618224e-05
691,0.0008540340290823903
692,0.0062472134964483604
693,0.006368550840511057
694,0.024628243183694373
695,0.054949919208842284
696,0.10438072990447143
697,0.0009747281817740255
698,0.005387645955660211
699,0.1137255271035986
700,0.013113915759924433
701,0.1682369773117238
702,0.1191171301880048
703,0.05483462175746505
704,1.952701894914028e-05
705,0.03687535410548558
706,0.141824318143262
707,0.06583990226225123
708,0.17407154800968924
709,0.23375193100473365
710,0.05350032555541521
711,0.07521899334298356
712,0.053907487035951725
713,0.13188127340982023
714,0.06251500760304736
715,0.044464776525498885
716,0.03768149860374678
717,0.05612872512207457
718,0.005461944857510362
719,0.0488232016703472
720,0.01796866655968103
721,0.0262762873964295
722,0.0020513084180848566
723,0.20618763147261515
724,0.19652229175031924
725,0.00014588109849088238
726,0.041561160179641454
727,0.46875443598384603
728,0.31880002052213263
729,0.17201788876637739
730,0.13214117401672612
731,0.030964768338563424
732,0.04976512562037115
733,0.0777372658951133
734,0.054844429892922646
735,0.025614637408761562
736,0.0005002572163663548
737,0.09804564583582612
738,0.04229372627799413
739,0.00043391705807807666
740,0.000921847412488398
741,0.011298271046719946
742,0.04485041761460432
743,0.08084548562806268
744,0.20377751361091026
745,0.12347941000217581
746,0.03648931244627552
747,0.3301220240871842
748,0.09042844497751741
749,0.14460415152009923
750,0.9701053907172035
751,0.12390012330919359
752,0.06732748788332428
753,0.03790155281822145
754,0.008006648836550955
755,0.00022895039219482318
756,0.008838041906267163
757,0.08477796621767542
758,0.09488517004591975
759,0.027266412048449776
760,0.013338704329800243
761,0.035179718792899564
762,0.03286165785616378
763,0.10894764391155014
764,0.01081390643456111
765,0.1440707549094069
766,3.2734868249439964e-05
767,0.00010779649945258779
768,5.267353205411042e-05
769,0.02898854932408029
770,0.013746718476610317
771,0.16132409256151273
772,0.12500040237271545
773,0.01142254493138811
774,0.006432950352462995
775,0.013498107173309093
776,0.04727689975336192
777,0.10654119718237795
778,0.025970898535136643
779,0.06491974309578548
780,0.04248550968933452
781,0.016007672106833307
782,0.004240304023416999
783,0.002505721635375487
784,0.035375236233540414
785,7.814730819853346e-05
786,0.011921986469632924
787,0.06642086509957555
788,0.021228518425201896
789,0.03898346085666258
790,0.0095909477066627
791,0.029239636854612495
792,0.023802307392126788
793,0.02901960811257022
794,0.013760130159448616
795,0.026055449359483576
796,0.00957133404486657
797,0.012117572440269458
798,0.003565102469880985
799,0.00469068992085555
800,0.02816373681142375
801,0.024493462990488345
802,0.007043980316824188
803,0.004563549362588026
804,0.06458886788088586
805,4.388448880635094e-08
806,0.01188269955597331
807,0.008068645438530765
808,0.156376652893428
809,0.02605637082570067
810,0.12728774794482298
811,0.09290283989029324
812,0.003965830605330096
813,0.009951282175811333
814,0.01422131209335643
815,0.03181280313369185
816,0.0009024205941578697
817,0.1372899223561126
818,0.01684730984373694
819,0.07924930242998574
820,0.01747477103823875
821,0.07049651338821077
822,0.05177826909146186
823,0.03205230504743695
824,0.04258084923788955
825,0.006047496330973766
826,0.00367841554126497
827,0.0056678890785873464
828,0.01849122026036579
829,0.13205224990179434
830,0.006511905155998878
831,0.0002809880314459716
832,0.11637839638202312
833,0.0041573154495005635
834,0.005007616359335626
835,0.0025866125046570205
836,0.07406093214860383
837,0.0012202326791248825
838,3.288101746427733e-05
839,0.03204932151420325
840,0.06096249983563294
841,0.07279282206271119
842,0.0015048643895776875
843,0.025008641767653935
844,0.004262778432451743
845,0.014848689054645176
846,0.029979281518567564
847,0.03412002521843212
848,0.0071115991030568605
849,0.2200555155414361
850,0.11486210414738149
851,0.006546078638027669
852,0.0116295062821907
853,0.14817589486004312
854,0.07561032215077342
855,0.20123284392840388
856,0.13735627635389597
857,0.20698394059455194
858,0.2510588606449014
859,0.10379183695388342
860,0.15940708047809535
861,0.04027570087526899
862,0.0021279690227871636
863,0.025381183131224238
864,0.054640995850877866
865,0.1295378183436551
866,0.18794799706610568
867,0.06075147162708693
868,0.045881517571047775
869,0.018622076644692117
870,0.0027707763879548583
871,0.09938560842636206
872,0.2564129522881959
873,0.06583726413490176
874,0.2052897425446834
875,0.027700671081285804
876,0.021455809303050695
877,0.035379553696701045
878,0.1225312859078013
879,0.06945438885953151
880,0.09643345195589284
881,0.0835493218231623
882,3.827013955434135e-05
883,0.0006659352958164498
884,0.0015304380361638923
885,0.015730652621659066
886,0.26077277804907356
887,0.025939877850012134
888,0.00014073388465928025
889,0.09981110652657273
890,0.013492348955949697
891,0.06207357733793671
892,0.026693007560662903
893,0.03375423466820353
894,0.19802806016986713
895,0.011585850498980322
896,0.00037256491536097
897,0.06192102837881544
898,0.007493596955037399
899,0.045480310396515136
900,0.0029105929836893566
901,0.4170950485657835
902,0.24139555167422297
903,0.40093527342543406
904,0.1408161618117777
905,0.22251843351549666
906,0.32409657376598844
907,0.29934708074025596
908,0.001182307380242718
909,0.12614454284974377
910,0.08662260822777121
911,0.008648203715119058
912,0.09080359800078935
913,0.007686880214369184
914,0.012881043037358412
915,0.2286620380258525
916,0.00048337773451794994
917,0.0021335614694831806
918,0.00026885841709471317
919,0.0009875616848479256
920,0.14984431925242248
921,0.0020388682432928885
922,9.517862943782783e-05
923,0.014585219863642168
924,0.033408759420057756
925,0.0011511863371405486
926,0.20481056014128698
927,0.0008702681453117191
928,0.08014738044800976
929,0.3087083508351006
930,0.008501881387754234
931,0.0031891802962179805
932,0.00022259508146307833
933,0.01909285697156458
934,0.10190248674156396
935,0.056288990697166315
936,0.005370352538512466
937,0.02935202534113403
938,0.018281757494357082
939,0.001090497599991764
940,0.007649980025697696
941,0.015169608665236098
942,0.0027371721379501044
943,0.03215297552052628
944,0.00012786112910775552
945,0.0035471556980626313
946,0.0034280102905884786
947,0.0009867136899396947
948,0.1626672402078462
949,0.010426612803206186
950,0.0016534040630385484
951,0.003569934933272544
952,0.11378719157935947
953,0.056904709079099766
954,0.00028594142692292237
955,0.058285458149060033
956,0.07655222711457835
957,0.009200967312922675
958,0.09615442967000701
959,0.14986431625006819
960,0.00012515334694546915
961,0.15192357260077569
962,0.16436419373782277
963,0.061730745254332045
964,0.1053951356037346
965,0.03249461286284318
966,0.07841509425434745
967,0.06233674357730232
968,0.017852490520034837
969,0.029188640802249997
970,0.02502442087713529
971,0.009167954304286307
972,0.0009388729823558074
973,0.014336627846333161
974,0.09497224685934254
975,0.0019607303199724473
976,0.0173018943768203
977,0.4321140629345653
978,0.02979243952736741
979,0.05266121712654234
980,0.13755578028622178
981,0.14732920573504266
982,0.13585362022650058
983,0.20117113258978028
984,0.06347860954575268
985,0.09832217428564782
986,0.08059816788139477
987,0.27280141882906966
988,0.19625494323037648
989,0.10362989641869574
990,0.014505672411725568
991,0.07224830090654863
992,0.031083611097584844
993,0.10216182786908852
994,0.02695150392652577
995,0.12323967007608322
996,0.1411256779908857
997,0.047251280187282384
998,0.003933735312137158
999,0.0001332162834944027
1000,0.0006420680728155407
1001,0.0024578575153676677
1002,0.00031404757594574175
1003,0.07551369604672892
1004,0.11660894948169455
1005,0.07100900804047015
1006,0.170299816377296
1007,0.14353052855405604
1008,0.1484849777689962
1009,0.3077069945477125
1010,0.09878431539565725
1011,0.040487888364145526
1012,0.05497647907752773
1013,0.0050458506173730764
1014,0.03297084508928103
1015,0.041919379672886545
1016,0.068933359764268
1017,8.349825147990831e-06
1018,0.037513496997383856
1019,0.10864891122037051
1020,0.07819787849305124
1021,0.09045789977871639
1022,0.08352899067910163
1023,0.07013329505117716
1024,0.012270401486079023
1025,0.10458187566899248
1026,0.15265772091490787
1027,0.005255220076609124
1028,0.04248135593962416
1029,0.014769568937590042
1030,0.006652737343835909
1031,0.11751638974322302
1032,0.005181204172204439
1033,0.0002032387540411958
1034,0.008713115290466578
1035,0.03635553901933265
1036,0.08078448512869123
1037,0.03651064174866333
1038,0.01776928049739243
1039,0.009108064197679235
1040,0.09538186775700647
1041,0.0376443349531002
1042,0.002536674824364476
1043,0.024873386901691014
1044,0.03644977609078792
1045,0.001093223571032698
1046,0.050871491563390964
1047,0.036047499789233106
1048,0.17990507726219146
1049,0.007311212572000336
1050,0.00028126932376234805
1051,0.021619521978420344
1052,0.02772149519485462
1053,0.007330674120560939
1054,0.15452183932012648
1055,0.0015728164238736526
1056,0.005144027555713579
1057,0.033941103139461616
1058,0.2623553511324756
1059,0.005354120367686462
1060,0.055894591359882694
1061,0.004535273168802581
1062,0.09954283279614322
1063,0.003611997586697182
1064,0.12965721585118445
1065,0.0006047009113045775
1066,0.014552363775152679
1067,0.050790350331578714
1068,0.11410335197409074
1069,0.08839740005628313
1070,5.332440861178421e-05
1071,0.12144849270580504
1072,0.14570468499213546
1073,0.19835714376355415
1074,0.16934021352834847
1075,0.09414992488840937
1076,0.3198653790664089
1077,0.061867749193023354
1078,0.0561150406969036
1079,0.005371754418905728
1080,0.09206124251687797
1081,0.007080198693388557
1082,0.0055045598880619166
1083,0.030243819266368935
1084,0.11264326890992774
1085,0.004649170788831295
1086,0.07887248468767381
1087,0.0016055015222842038
1088,0.11072125988397173
1089,0.2376588884448146
1090,0.21868273376626746
1091,0.16278569275904056
1092,0.3452986255337536
1093,0.2689201115047124
1094,0.27330652028675295
1095,0.379760074671816
1096,0.28156701770345227
1097,0.3428084559344517
1098,0.2373410454062166
1099,0.18597802632040195
1100,0.06216858085840019
1101,0.2039451707739175
1102,0.028322211608692895
1103,0.056262213177707084
1104,0.145952367559088
1105,0.02007606329144131
1106,4.064059090693053e-05
1107,0.23776288796118586
1108,0.05832061973738572
1109,0.02119102686300796
1110,0.024852174479935703
1111,0.00020139094879310872
1112,0.0527921079073463
1113,0.01895761375347039
1114,0.00907028402907999
1115,0.00927664284563382
1116,0.005585832698171239
1117,0.005207740017572871
1118,0.018343307420996952
1119,6.765514038804747e-06
1120,0.12299899392858743
1121,0.021634063538862665
1122,0.05299863201928942
1123,0.10114286918374978
1124,0.06838584559303572
1125,0.05923514495879855
1126,0.015281561914484494
1127,0.42413713725173924
1128,0.08297354681561626
1129,0.03686833057787925
1130,0.18504197492390445
1131,0.28308251056858763
1132,0.02768532055143162
1133,0.01528134245746616
1134,0.4314814291490843
1135,5.4913079973267586e-05
1136,0.030805718522299443
1137,0.07320823323122091
1138,0.01069541472535247
1139,0.09927008998078266
1140,0.0655578033053108
1141,0.07139047700250216
1142,0.0005730462560619087
1143,0.06149752904086591
1144,0.13269302345463277
1145,0.00036287079383247664
1146,0.02449869644490489
1147,0.003916373563571106
1148,0.045241416471197955
1149,0.06633210231287391
1150,0.03243192066806602
1151,0.060503907446802334
1152,0.04382012442009142
1153,0.07952647479105249
1154,0.023104290402240952
1155,0.021181719776136875
1156,0.041736867740853424
1157,0.07063817631848517
1158,0.0001354254900574319
1159,0.21327847143049952
1160,0.07640572653937615
1161,0.33604441611584435
1162,0.06098119404863128
1163,0.09574010929795922
1164,0.02016249116214569
1165,0.005464338424010275
1166,0.09421549220128349
1167,0.035839605852956834
1168,0.1302397936755039
1169,0.014361026701289553
1170,0.12805271034098295
1171,0.01515526414975831
1172,0.07069655617948012
1173,0.00010260999009483047
1174,0.0007420215980727332
1175,0.10570297141233127
1176,0.3237332901502194
1177,0.021677003854839543
1178,0.015737527526018993
1179,0.07336090221126115
1180,0.01350736394262798
1181,0.03337748479526255
1182,1.812452165322773e-05
1183,0.13126759539174798
1184,0.06149500598236162
1185,0.07166986475594418
1186,0.06794254214938507
1187,0.1767146046068395
1188,0.005533035503731046
1189,0.2331252209297674
1190,0.02652845569390057
1191,0.038030606411491724
1192,0.004616605001073858
1193,0.00372446038250436
1194,0.0008051632015951017
1195,0.030532571893413716
1196,0.04491413387675573
1197,0.007275458676360369
1198,0.004778706146616967
1199,0.021295363466035062
1200,0.11399780134137034
1201,0.026959408215419627
1202,0.00819113186293337
1203,0.12268533198818082
1204,8.523053751115554e-06
1205,0.4400011667114675
1206,0.09832336087415795
1207,0.15320294889387157
1208,0.11993717186074343
1209,0.3096043086685762
1210,0.1472612786651276
1211,0.12901900151957013
1212,0.33317324314785146
1213,0.12889343634458103
1214,0.004406876635722371
1215,0.21269985959164883
1216,0.03346734661611885
1217,0.05469036868483325
1218,0.0036931981336726077
1219,0.029786618140117998
1220,0.00786520163122792
1221,0.0007237881907083916
1222,0.00675137733732615
1223,0.0060717022275968615
1224,0.05015138438881764
1225,0.2381967551735696
1226,0.05808173575430953
1227,0.018526854751981535
1228,0.23425222134390516
1229,0.13623764526858215
